날짜,종가,시가,고가,저가,거래량,변동 %
2004-04-30,862.84,867.99,875.51,854.39,378.72M,-1.44%
2004-04-29,875.41,890.61,896.45,872.63,442.77M,-2.93%
2004-04-28,901.83,917.32,919.86,901.82,373.38M,-1.49%
2004-04-27,915.47,918.82,921.42,911.56,435.46M,-0.46%
2004-04-26,919.74,935.01,935.28,919.27,388.05M,-1.74%
2004-04-23,936.06,938.25,939.52,929.8,480.36M,1.30%
2004-04-22,924.01,931.09,933.84,921.97,519.75M,-0.64%
2004-04-21,929.95,910.68,931.21,910.68,554.00M,1.20%
2004-04-20,918.9,909.91,919.13,902.47,456.84M,1.86%
2004-04-19,902.1,900.48,902.1,891.27,476.14M,0.36%
2004-04-16,898.88,903.84,908.72,897.73,391.73M,-1.90%
2004-04-14,916.31,909.95,919.38,907.36,407.16M,-0.14%
2004-04-13,917.63,925.19,927.67,916.2,468.92M,-0.13%
2004-04-12,918.86,905.44,926.07,905.44,366.19M,1.48%
2004-04-09,905.44,910.48,910.48,901.24,352.12M,-1.25%
2004-04-08,916.86,913.52,916.86,908.07,431.84M,0.76%
2004-04-07,909.93,906.78,915.13,903.24,528.21M,0.41%
2004-04-06,906.19,899.43,906.43,898,491.56M,2.55%
2004-04-02,883.69,886.09,889.6,882.82,541.84M,0.11%
2004-04-01,882.75,878.78,883.23,875.09,294.60M,0.26%
2004-03-31,880.5,881.75,883.88,868.41,327.69M,0.81%
2004-03-30,873.46,879.41,879.41,870.86,287.74M,-0.14%
2004-03-29,874.67,868.1,878.37,867.21,335.58M,1.24%
2004-03-26,863.95,866.29,873.01,861.63,303.97M,1.24%
2004-03-25,853.38,862.3,868.78,849.56,357.26M,-0.97%
2004-03-24,861.72,860.39,867.15,856.54,311.09M,-0.51%
2004-03-23,866.17,854.92,868.99,849.76,383.76M,0.29%
2004-03-22,863.69,878.62,881,862.63,371.61M,-2.22%
2004-03-19,883.33,874.57,883.33,868.97,425.08M,1.20%
2004-03-18,872.82,879.22,879.56,869.09,488.46M,0.05%
2004-03-17,872.38,858.15,872.78,857.29,524.44M,2.62%
2004-03-16,850.13,843.83,850.15,838.11,440.15M,-0.25%
2004-03-15,852.26,855.84,857.96,848.23,383.66M,0.41%
2004-03-12,848.8,866.72,867.35,822.05,655.65M,-2.43%
2004-03-11,869.93,869.67,878.1,866.33,468.74M,-0.70%
2004-03-10,876.02,887.11,890.33,874.58,457.32M,-1.75%
2004-03-09,891.58,891.1,893.73,888.46,474.38M,-0.95%
2004-03-08,900.1,909.15,910.67,899.07,506.52M,-0.58%
2004-03-05,905.38,907.21,909.08,904.01,515.73M,-0.23%
2004-03-04,907.43,898.16,908.82,896.76,589.05M,1.30%
2004-03-03,895.81,897.49,900.44,895.52,554.72M,-0.38%
2004-03-02,899.21,892.57,899.99,892.38,489.08M,1.79%
2004-02-27,883.42,865.51,883.42,861.86,458.65M,2.15%
2004-02-26,864.86,870.31,873.15,861.77,522.86M,-0.23%
2004-02-25,866.87,865.22,870.03,862.97,524.66M,0.26%
2004-02-24,864.59,872.45,876.71,864.34,549.39M,-1.47%
2004-02-23,877.52,874.93,881.43,867.99,476.21M,0.00%
2004-02-20,877.49,875.76,879.63,872.42,475.49M,-0.47%
2004-02-19,881.65,880.68,884.89,874.75,734.77M,0.52%
2004-02-18,877.1,889.23,890.51,877.1,370.52M,-0.87%
2004-02-17,884.8,884.15,888.73,880.87,435.76M,0.40%
2004-02-16,881.28,879.23,885.65,876.56,437.97M,-0.10%
2004-02-13,882.18,876.06,883.35,870.08,385.31M,0.48%
2004-02-12,877.95,882.04,882.39,872.27,444.12M,0.18%
2004-02-11,876.34,870.54,877.72,870.24,475.30M,1.10%
2004-02-10,866.8,866.06,869.62,862.85,450.04M,0.23%
2004-02-09,864.77,860.9,866.87,859.58,475.22M,1.71%
2004-02-06,850.23,842.16,853.58,839.43,541.54M,1.11%
2004-02-05,840.92,835.77,842.44,834.73,635.92M,0.65%
2004-02-04,835.5,838.52,842.6,834.7,378.60M,-0.52%
2004-02-03,839.87,853.13,853.13,837.63,461.98M,-1.76%
2004-02-02,854.89,850.28,855.43,847.74,425.19M,0.75%
2004-01-30,848.5,854.21,859.13,846.05,447.36M,-0.58%
2004-01-29,853.47,851.7,854.82,847.98,365.35M,-0.71%
2004-01-28,859.59,860.37,869.21,859.08,432.89M,-0.40%
2004-01-27,863.03,873.61,873.61,860.88,437.71M,-0.69%
2004-01-26,869.04,867.65,871.94,861.82,494.02M,0.89%
2004-01-20,861.37,854.03,864.26,853.05,364.45M,0.53%
2004-01-19,856.8,854.96,859.34,851.34,404.25M,1.04%
2004-01-16,847.95,853.67,854.46,845.4,424.96M,0.27%
2004-01-15,845.66,849.02,852.19,841.84,388.39M,-0.47%
2004-01-14,849.62,847.27,855.29,844.55,453.00M,0.14%
2004-01-13,848.43,855.42,855.45,844.82,400.18M,-0.28%
2004-01-12,850.79,843.96,853.5,840.11,443.94M,0.65%
2004-01-09,845.27,835.42,849.5,835.05,543.29M,2.56%
2004-01-08,824.15,831.1,839.28,824.15,428.76M,-0.35%
2004-01-07,827.07,826.08,831.07,825.23,404.56M,0.44%
2004-01-06,823.43,831.26,831.26,819.53,484.06M,-0.08%
2004-01-05,824.1,817.28,825.43,816.55,408.26M,0.35%
2004-01-02,821.26,816.26,821.87,813.63,307.49M,1.30%
2003-12-30,810.71,802.5,811.89,800.15,385.85M,2.31%
2003-12-29,792.44,779.24,792.44,779.24,282.39M,0.46%
2003-12-26,788.85,791.39,794.78,786.11,414.25M,-0.47%
2003-12-24,792.55,808.41,808.58,792.37,503.66M,-1.16%
2003-12-23,801.88,809.9,812.75,801.62,406.07M,-0.33%
2003-12-22,804.54,809.57,815.55,804.53,344.95M,-0.82%
2003-12-19,811.2,814.89,817.5,809.17,480.45M,0.46%
2003-12-18,807.5,803.6,808.94,797.46,493.07M,0.93%
2003-12-17,800.09,816.98,817.39,799.82,479.49M,-1.32%
2003-12-16,810.79,807.32,817.56,804.17,462.74M,-1.38%
2003-12-15,822.16,821.62,824.26,814.73,404.61M,1.99%
2003-12-12,806.08,806.42,810.68,801.33,423.44M,1.89%
2003-12-11,791.13,797.12,805.81,791.13,424.78M,-0.44%
2003-12-10,794.64,774.53,794.64,774.04,454.61M,0.93%
2003-12-09,787.35,790.52,793.13,784.6,398.09M,0.32%
2003-12-08,784.8,780.23,791.77,777.08,339.97M,-0.58%
2003-12-05,789.41,802.71,802.86,789.41,426.51M,-1.95%
2003-12-04,805.13,805.1,809.68,800.31,493.94M,-0.40%
2003-12-03,808.34,807.17,816.02,801.08,440.58M,0.07%
2003-12-02,807.78,813.49,813.95,806.3,531.99M,0.05%
2003-12-01,807.39,796.36,811.49,790.8,584.98M,1.41%
2003-11-28,796.18,783.17,797.07,783.17,597.54M,1.85%
2003-11-27,781.68,783.13,784.86,776.4,502.46M,-0.12%
2003-11-26,782.65,769.76,783.8,769.3,532.14M,1.89%
2003-11-25,768.11,768.1,770.28,761.98,526.45M,1.92%
2003-11-24,753.65,765.82,769.6,752.14,577.95M,-2.22%
2003-11-21,770.78,764.12,777.96,762.36,624.92M,0.17%
2003-11-20,769.45,775.19,778.1,763.67,605.28M,-0.29%
2003-11-19,771.7,785.28,785.28,769.43,717.18M,-3.65%
2003-11-18,800.97,794.24,801.2,787.6,642.40M,0.82%
2003-11-17,794.47,803.48,803.95,790.14,504.10M,-1.90%
2003-11-14,809.89,809.94,818.34,807.67,597.55M,-0.40%
2003-11-13,813.11,805.79,813.11,803.93,510.31M,2.11%
2003-11-12,796.31,788.91,798.33,786,509.12M,1.08%
2003-11-11,787.77,788.34,790.11,782.03,504.10M,-1.10%
2003-11-10,796.56,800.98,802.32,788.65,537.18M,-0.93%
2003-11-07,804.05,796.58,804.05,789.97,469.09M,1.77%
2003-11-06,790.04,809.92,811.97,790.04,610.74M,-1.92%
2003-11-05,805.51,796.36,806.79,794.58,604.29M,1.19%
2003-11-04,796.06,800.42,802.66,790.99,606.37M,0.52%
2003-11-03,791.96,783.08,793.53,778.04,434.45M,1.23%
2003-10-31,782.36,787.95,789.46,775.38,484.31M,-0.46%
2003-10-30,785.94,784.78,787.82,778.42,471.88M,0.81%
2003-10-29,779.66,787.61,793.35,779.66,567.93M,0.55%
2003-10-28,775.36,760.8,782.31,759.56,491.64M,1.81%
2003-10-27,761.61,752.82,761.61,750.5,412.85M,1.80%
2003-10-24,748.17,752.31,759.55,743.38,362.66M,-0.79%
2003-10-23,754.14,764.36,768.31,750.16,428.50M,-3.23%
2003-10-22,779.28,780.54,784.14,773.3,486.36M,-0.08%
2003-10-21,779.89,780.56,785.02,772.91,448.31M,0.44%
2003-10-20,776.44,766.33,777.97,765.13,473.20M,1.13%
2003-10-17,767.75,776.99,783.08,767.75,519.24M,-1.19%
2003-10-16,776.97,759.12,776.97,758.07,519.72M,1.67%
2003-10-15,764.23,771.38,773.13,759.86,462.56M,-0.30%
2003-10-14,766.52,763.62,772.29,762.96,529.58M,1.25%
2003-10-13,757.02,754.5,764.33,747.02,453.89M,-0.11%
2003-10-10,757.89,735.25,759.6,735.25,445.80M,2.95%
2003-10-09,736.16,723.13,736.16,722.94,603.00M,1.85%
2003-10-08,722.76,731.12,731.45,721.29,316.71M,-0.60%
2003-10-07,727.09,725.21,727.37,722.38,402.77M,0.55%
2003-10-06,723.13,723.47,726.77,719.33,393.28M,1.10%
2003-10-02,715.24,716.27,718.36,708.03,451.45M,1.55%
2003-10-01,704.29,690.47,704.29,688.62,434.30M,0.97%
2003-09-30,697.52,701.75,709.16,697.52,461.26M,0.21%
2003-09-29,696.06,697.26,698.77,688.07,379.96M,-0.19%
2003-09-26,697.4,704.01,711.5,697.13,431.81M,-2.26%
2003-09-25,713.52,707.58,714.56,699.83,412.76M,-1.54%
2003-09-24,724.7,721,725.49,715.86,419.84M,0.82%
2003-09-23,718.84,713.67,719.71,702.31,475.53M,0.55%
2003-09-22,714.89,741.54,741.68,714.75,426.50M,-4.46%
2003-09-19,748.25,766.23,767.05,745.16,443.02M,-1.31%
2003-09-18,758.18,768.39,769.28,756.73,411.54M,-1.10%
2003-09-17,766.59,771.61,772.35,764.46,469.80M,0.39%
2003-09-16,763.63,751.95,764.12,751.53,479.46M,1.33%
2003-09-15,753.61,764.68,767.27,753.61,411.24M,-1.80%
2003-09-09,767.46,763.36,775.88,763.36,408.45M,0.95%
2003-09-08,760.25,759.49,761.91,756.01,343.38M,-0.17%
2003-09-05,761.55,766.43,768.9,759.81,376.79M,-0.34%
2003-09-04,764.15,768.1,769.98,763.87,407.01M,-0.28%
2003-09-03,766.32,770.87,771.78,763.35,424.95M,-0.02%
2003-09-02,766.5,768.43,768.91,763.34,493.04M,0.31%
2003-09-01,764.11,763.22,765.64,759.36,370.54M,0.61%
2003-08-29,759.47,756.76,760.09,746.92,431.26M,0.88%
2003-08-28,752.81,763.46,765.27,749.34,461.04M,-0.81%
2003-08-27,758.98,757.72,763.99,756.04,497.01M,0.79%
2003-08-26,753,754.23,755.63,749.2,426.88M,-0.49%
2003-08-25,756.73,754.17,760.85,752.34,419.63M,0.27%
2003-08-22,754.72,754.88,759.15,751.7,506.64M,0.05%
2003-08-21,754.34,741.7,754.34,741.7,534.41M,2.33%
2003-08-20,737.2,740.44,745.03,736.64,497.97M,-0.40%
2003-08-19,740.13,745.65,745.77,738,614.97M,1.37%
2003-08-18,730.1,728.92,734.81,727.56,498.36M,0.43%
2003-08-14,727.01,714.2,727.01,713.46,482.91M,1.95%
2003-08-13,713.08,705.58,713.81,704.93,407.92M,1.68%
2003-08-12,701.3,707.01,708.08,699.94,366.11M,-0.47%
2003-08-11,704.58,700.41,704.59,693.7,398.68M,0.06%
2003-08-08,704.14,710.54,712.31,704.14,418.31M,-0.80%
2003-08-07,709.81,709.57,709.82,703.05,412.24M,0.27%
2003-08-06,707.88,710.87,713.32,705.86,464.49M,-1.93%
2003-08-05,721.84,723.15,726.3,720.64,481.03M,0.46%
2003-08-04,718.54,719.57,724.17,717.46,439.40M,-1.20%
2003-08-01,727.26,718.84,728.38,718.25,457.00M,1.93%
2003-07-31,713.52,716.5,718.49,710.01,388.89M,-0.09%
2003-07-30,714.15,721.66,724.23,714.07,502.18M,-1.13%
2003-07-29,722.33,718.42,722.47,715.01,566.86M,0.63%
2003-07-28,717.8,715.44,719.21,714.42,466.94M,1.80%
2003-07-25,705.09,698.53,705.6,696.64,489.04M,0.31%
2003-07-24,702.94,693.15,705.53,690.59,732.72M,1.03%
2003-07-23,695.74,702.71,703.82,693.04,571.57M,-0.57%
2003-07-22,699.7,691.43,699.99,691.43,707.48M,0.89%
2003-07-21,693.5,699.12,702.84,692.12,662.57M,-0.84%
2003-07-18,699.35,700.52,707.43,697.67,546.27M,-2.39%
2003-07-16,716.48,720.89,722.85,709.55,589.35M,0.42%
2003-07-15,713.45,723.08,724.53,712.36,719.79M,-0.92%
2003-07-14,720.1,709.09,720.59,705.4,559.54M,2.27%
2003-07-11,704.15,694.14,704.54,691.59,560.48M,0.52%
2003-07-10,700.51,701.43,710.26,700.49,577.87M,-0.71%
2003-07-09,705.5,708.55,710.28,704.34,543.85M,-0.40%
2003-07-08,708.34,715.54,715.8,706.12,568.61M,0.58%
2003-07-07,704.29,699.32,704.31,696.76,439.45M,1.59%
2003-07-04,693.25,687.03,693.95,684.64,442.80M,0.93%
2003-07-03,686.83,696.54,699.34,684.94,544.33M,0.15%
2003-07-02,685.8,682.57,687.04,680.68,482.62M,1.64%
2003-07-01,674.75,666.45,674.75,663.35,344.51M,0.72%
2003-06-30,669.93,673.66,674.9,666.91,320.73M,-1.09%
2003-06-27,677.28,682.14,686.18,675.48,486.11M,0.23%
2003-06-26,675.75,668.32,679.57,667.72,461.92M,0.26%
2003-06-25,674.03,665.98,674.96,665.88,505.22M,1.51%
2003-06-24,664.01,664.4,665.63,659.77,451.36M,-1.57%
2003-06-23,674.59,685.97,686.6,673.33,471.99M,-1.69%
2003-06-20,686.22,684.04,690.7,683.76,534.52M,-0.62%
2003-06-19,690.49,681.03,690.59,679.06,588.42M,2.18%
2003-06-18,675.75,673.84,681.38,672.52,584.10M,0.16%
2003-06-17,674.66,673.76,677.58,670.33,661.65M,2.56%
2003-06-16,657.82,661.6,664.01,655.86,432.73M,-1.12%
2003-06-13,665.24,663.1,670.2,655.76,503.05M,1.11%
2003-06-12,657.95,658.43,661.89,653.73,611.95M,1.02%
2003-06-11,651.29,651.93,657.92,650.27,497.48M,0.24%
2003-06-10,649.75,645.41,652.9,644.18,361.33M,-0.09%
2003-06-09,650.35,640.58,651.16,638.31,351.40M,1.24%
2003-06-05,642.38,647.72,648.35,641.58,521.56M,0.33%
2003-06-04,640.27,642.35,642.79,632.47,442.21M,0.52%
2003-06-03,636.94,641.74,643.69,633.56,494.56M,-1.81%
2003-06-02,648.71,643.93,649.69,642.61,514.96M,2.41%
2003-05-30,633.42,632.15,635.81,627.02,470.15M,0.16%
2003-05-29,632.43,624.1,636.2,623.01,454.45M,0.65%
2003-05-28,628.36,629.19,630.92,622.53,603.93M,2.29%
2003-05-27,614.3,619.86,620,609.05,470.04M,-0.54%
2003-05-26,617.65,611.15,621.65,607.76,483.85M,1.00%
2003-05-23,611.51,602.8,612.07,601.03,441.17M,2.71%
2003-05-22,595.38,599.06,607.98,591.73,449.00M,-0.86%
2003-05-21,600.57,599.55,603.24,596.29,442.31M,-0.25%
2003-05-20,602.08,585.86,602.09,584.62,421.52M,0.96%
2003-05-19,596.36,603.77,603.77,592.84,350.45M,-2.37%
2003-05-16,610.81,619.12,622.64,607.74,506.44M,-1.38%
2003-05-15,619.35,613.63,620.45,605.62,634.67M,1.54%
2003-05-14,609.97,610.63,616.82,606.06,484.39M,-0.67%
2003-05-13,614.07,631.82,633.81,613.25,614.46M,-2.69%
2003-05-12,631.04,631.9,637.19,630.14,655.92M,1.93%
2003-05-09,619.11,612.25,619.25,608.41,588.22M,0.17%
2003-05-07,618.08,610.87,618.48,606.88,513.43M,2.28%
2003-05-06,604.33,603.05,609.72,602.29,570.75M,1.15%
2003-05-02,597.44,600.47,602.62,582.87,437.58M,-0.32%
2003-04-30,599.35,597.23,604.21,593.16,452.15M,0.33%
2003-04-29,597.36,580.44,599.1,579.11,529.78M,4.98%
2003-04-28,569.02,559.03,573.34,556.15,467.20M,0.42%
2003-04-25,566.63,578.2,578.2,560.53,660.78M,-3.69%
2003-04-24,588.35,598.2,600.93,584.43,692.37M,-1.63%
2003-04-23,598.09,609.2,611.92,597.93,747.94M,-0.87%
2003-04-22,603.32,614.98,614.98,601.85,773.19M,-2.82%
2003-04-21,620.83,623.89,627.5,615.77,752.36M,-0.63%
2003-04-18,624.77,623.17,625.13,616.29,839.91M,1.97%
2003-04-17,612.72,614.67,619.62,611.94,789.83M,-1.39%
2003-04-16,621.34,616.32,625.01,614.45,894.67M,2.70%
2003-04-15,604.99,606.6,608.19,599.15,789.49M,1.78%
2003-04-14,594.4,590.04,603.41,588.91,719.57M,1.96%
2003-04-11,582.97,577.09,597.02,574.3,900.31M,0.91%
2003-04-10,577.73,569.51,578.56,565.83,741.40M,1.45%
2003-04-09,569.47,581.3,582.6,569.47,761.95M,-3.04%
2003-04-08,587.32,576.46,593.09,574.16,861.43M,0.24%
2003-04-07,585.9,566.93,589.34,563.26,796.94M,5.00%
2003-04-04,558.01,540.26,558.84,536.7,550.50M,2.34%
2003-04-03,545.24,555.73,556.21,543.58,626.89M,0.43%
2003-04-02,542.92,540.92,543.54,533.13,639.60M,0.81%
2003-04-01,538.56,529.07,538.68,525.51,525.13M,0.53%
2003-03-31,535.7,547.75,549.32,534.23,545.04M,-3.71%
2003-03-28,556.33,552.13,556.33,544.67,484.31M,1.29%
2003-03-27,549.26,550.54,551.8,546.46,604.57M,-1.00%
2003-03-26,554.79,562.2,565.5,551.41,890.66M,-0.03%
2003-03-25,554.98,550.55,558.44,550.28,882.06M,-2.61%
2003-03-24,569.85,579.08,579.08,568.27,876.05M,-1.03%
2003-03-21,575.77,569.67,576.95,565.34,822.45M,1.29%
2003-03-20,568.46,553.63,568.66,548.45,1.08B,4.92%
2003-03-19,541.78,534.86,546.68,534.64,615.59M,0.83%
2003-03-18,537.31,536.69,539.3,526.86,682.90M,4.28%
2003-03-17,515.24,535.79,535.79,512.3,640.10M,-4.17%
2003-03-14,537.65,547.29,548.45,534.51,758.92M,1.10%
2003-03-13,531.78,530.86,531.78,514.43,679.69M,-0.01%
2003-03-12,531.81,531.17,534.76,524.53,793.80M,-0.14%
2003-03-11,532.53,531.78,538.62,530.55,657.88M,-2.15%
2003-03-10,544.24,545.54,548.29,541.29,607.06M,-0.33%
2003-03-07,546.02,547.89,555.38,544.09,635.05M,-1.68%
2003-03-06,555.33,564.74,564.87,551.8,735.62M,-0.88%
2003-03-05,560.26,567.3,567.53,557.68,764.03M,-2.83%
2003-03-04,576.58,581.09,581.68,573.15,584.63M,-2.28%
2003-03-03,590.04,578.5,590.55,577.54,605.61M,2.54%
2003-02-28,575.43,586.07,587.94,573.3,596.29M,-1.21%
2003-02-27,582.46,580.91,585.33,576.07,562.68M,-1.32%
2003-02-26,590.26,594.42,597.69,588.94,567.69M,-0.34%
2003-02-25,592.25,604.67,605.34,592.25,524.94M,-3.90%
2003-02-24,616.29,608.77,619.45,608.77,615.30M,2.10%
2003-02-21,603.6,605.26,605.26,597.04,798.92M,-0.32%
2003-02-20,605.51,601.29,606.22,597.97,1.04B,0.78%
2003-02-19,600.83,613.15,616.79,600.51,531.01M,-0.43%
2003-02-18,603.45,602.57,606.4,593.76,547.23M,0.26%
2003-02-17,601.87,590.39,602.23,588.22,648.04M,4.63%
2003-02-14,575.24,574.89,577.09,567.46,533.85M,-0.07%
2003-02-13,575.67,584.97,585.74,572.42,402.03M,-1.31%
2003-02-12,583.29,572.87,583.29,572.46,353.61M,1.27%
2003-02-11,575.98,582.47,585.71,561.69,563.28M,-0.22%
2003-02-10,577.25,573.09,579.71,571.96,459.06M,-0.04%
2003-02-07,577.48,587.68,587.7,571.2,466.70M,-2.04%
2003-02-06,589.5,601.74,603.55,586.43,519.87M,-1.86%
2003-02-05,600.68,598.34,606.7,595.39,755.85M,-0.51%
2003-02-04,603.78,602.29,605.59,596.78,709.18M,0.56%
2003-02-03,600.41,591.88,602.85,586.14,425.27M,1.44%
2003-01-30,591.86,589.07,593.7,586.03,510.75M,1.46%
2003-01-29,583.35,601.25,602.18,581.13,562.76M,-2.87%
2003-01-28,600.56,590.54,600.56,589.51,345.21M,1.26%
2003-01-27,593.09,597.82,597.82,587.72,384.23M,-2.68%
2003-01-24,609.43,625.69,629.79,604.74,444.64M,-2.52%
2003-01-23,625.18,622.54,626.98,615.11,507.65M,0.43%
2003-01-22,622.49,627.11,631.66,617.43,525.28M,-1.64%
2003-01-21,632.86,635.67,636.04,624.46,470.96M,-0.26%
2003-01-20,634.5,627.78,634.91,626.41,480.82M,-0.31%
2003-01-17,636.46,640.31,649.1,636.46,640.39M,-1.89%
2003-01-16,648.69,639.56,649.54,635.79,484.26M,0.06%
2003-01-15,648.29,656.23,659.05,643.52,582.28M,-0.27%
2003-01-14,650.05,645.66,652.63,639.91,712.86M,0.31%
2003-01-13,648.06,627.01,648.06,624.46,847.85M,3.14%
2003-01-10,628.36,643.28,644.48,618.68,700.71M,-0.32%
2003-01-09,630.4,643.5,644.43,630.4,627.18M,-3.27%
2003-01-08,651.72,655.97,660.39,650.93,604.87M,-0.07%
2003-01-07,652.2,679,679.3,652.14,690.12M,-2.18%
2003-01-06,666.71,665.1,667.71,657.61,721.80M,0.85%
2003-01-03,661.1,651.59,662.4,649.62,1.01B,4.08%
2003-01-02,635.17,633.03,637.1,623.75,742.86M,1.21%
2002-12-30,627.55,652.07,652.07,613.76,650.41M,-4.47%
2002-12-27,656.92,658.23,668.1,655.69,798.04M,-2.23%
2002-12-26,671.89,674.4,679.47,667.1,775.64M,-0.87%
2002-12-24,677.82,688.24,692.07,673.98,728.62M,-1.96%
2002-12-23,691.38,711.72,713.32,690.23,742.90M,-2.55%
2002-12-20,709.44,705.05,712.5,702.62,901.07M,0.03%
2002-12-18,709.22,698.75,711.81,695.56,1.24B,0.67%
2002-12-17,704.49,703.75,705.56,701.95,1.14B,1.74%
2002-12-16,692.42,698.54,700.48,690.81,859.63M,-2.22%
2002-12-13,708.13,709.83,711.56,701.56,579.53M,-1.01%
2002-12-12,715.38,702.91,715.38,701.6,1.17B,2.40%
2002-12-11,698.61,705.26,707.53,695.86,816.29M,-0.55%
2002-12-10,702.44,696.65,705.43,695.34,742.22M,-0.94%
2002-12-09,709.11,720.22,722.45,705.67,956.29M,-1.25%
2002-12-06,718.09,716.13,723.09,712.62,677.45M,-0.65%
2002-12-05,722.76,715.73,722.79,708.45,572.61M,1.16%
2002-12-04,714.5,724.72,725.25,713.2,675.22M,-3.00%
2002-12-03,736.57,730.74,737.7,726.89,924.64M,0.88%
2002-12-02,730.16,724.99,731.47,719.95,741.23M,0.74%
2002-11-29,724.8,719.46,724.8,713.01,713.33M,1.44%
2002-11-28,714.54,719.33,725.6,713.67,795.97M,0.91%
2002-11-27,708.07,694.69,709.12,694.51,706.91M,0.83%
2002-11-26,702.27,705.94,707.21,697.39,1.45B,-0.51%
2002-11-25,705.86,695.48,706.82,694.98,1.49B,1.87%
2002-11-22,692.87,703.98,704.38,692.49,737.55M,0.36%
2002-11-21,690.38,695.37,699.29,689.86,862.13M,1.23%
2002-11-20,682,669.18,682.83,666.71,1.13B,1.57%
2002-11-19,671.44,663.35,672.7,663.13,1.51B,0.65%
2002-11-18,667.13,672.92,678.12,665.63,671.43M,-0.86%
2002-11-15,672.95,669.15,673.5,665.34,1.06B,3.19%
2002-11-14,652.15,656.41,659.73,650.45,640.96M,-0.26%
2002-11-13,653.85,656.13,658.5,646.76,727.45M,-0.09%
2002-11-12,654.43,644.67,656.6,643.39,907.88M,-0.51%
2002-11-11,657.78,669.16,669.16,654.65,672.69M,-2.53%
2002-11-08,674.85,668.06,674.87,664.24,693.83M,-0.94%
2002-11-07,681.27,678.76,688.47,674.34,852.32M,-0.19%
2002-11-06,682.56,673.94,683.36,672.5,1.26B,2.66%
2002-11-05,664.9,672.72,674.65,660.97,1.26B,-1.16%
2002-11-04,672.68,661.24,672.68,658,1.72B,3.86%
2002-11-01,647.65,652.34,657.12,646.15,829.02M,-1.71%
2002-10-31,658.92,664.8,670.18,653.11,1.04B,0.14%
2002-10-30,658.03,672.43,672.83,651.86,1.36B,-2.25%
2002-10-29,673.18,675.09,682.81,672.47,1.64B,-0.73%
2002-10-28,678.14,666.96,680.07,664.54,1.25B,3.39%
2002-10-25,655.88,646.1,662.32,646.09,1.02B,0.14%
2002-10-24,654.98,661.47,666.21,650.7,1.68B,-0.37%
2002-10-23,657.43,640.56,657.54,631.24,1.70B,2.84%
2002-10-22,639.27,665.54,665.85,632.45,1.09B,-2.05%
2002-10-21,652.67,666.51,668.31,652.67,1.62B,-2.70%
2002-10-18,670.79,660.67,674.19,657.03,1.16B,4.05%
2002-10-17,644.66,633.46,647.79,625.67,1.29B,1.32%
2002-10-16,636.25,641.12,641.58,631.37,1.21B,1.06%
2002-10-15,629.57,620.76,634.44,613.09,793.24M,2.49%
2002-10-14,614.27,604.43,617.16,603.8,585.67M,4.55%
2002-10-11,587.51,602.88,604.47,576.49,690.06M,0.59%
2002-10-10,584.04,610.68,613.97,584.04,680.11M,-5.79%
2002-10-09,619.94,637.01,637.01,618.75,568.19M,-2.35%
2002-10-08,634.84,626.09,634.84,623.06,581.09M,1.19%
2002-10-07,627.4,644.32,644.32,627.16,605.89M,-3.61%
2002-10-04,650.92,642.43,654.7,638,777.59M,0.44%
2002-10-02,648.1,666.77,666.97,646.45,755.57M,-0.62%
2002-10-01,652.13,637.81,652.24,637.77,481.47M,0.88%
2002-09-30,646.42,645.28,648.84,639.74,505.73M,-2.61%
2002-09-27,663.72,665.2,672.26,660.53,1.08B,0.20%
2002-09-26,662.41,672.91,676.42,659.2,624.15M,0.68%
2002-09-25,657.96,669.36,669.73,651.93,504.47M,-2.13%
2002-09-24,672.28,667.21,677.75,665.98,582.65M,-1.05%
2002-09-23,679.43,692.14,693.26,677.17,488.58M,-3.51%
2002-09-19,704.12,705.11,715.16,702.02,439.80M,0.04%
2002-09-18,703.87,708.06,710,699.77,568.57M,-3.15%
2002-09-17,726.8,715.16,726.84,709.73,662.84M,3.18%
2002-09-16,704.38,721.45,721.71,700.75,839.56M,-1.92%
2002-09-13,718.17,726.13,727.43,716.49,1.24B,-2.85%
2002-09-12,739.22,725.43,739.22,722.84,688.10M,2.00%
2002-09-11,724.71,717.97,726.26,716.34,582.44M,1.60%
2002-09-10,713.3,701.67,713.3,701.67,636.42M,2.21%
2002-09-09,697.89,714.58,716.72,696.15,904.30M,-1.53%
2002-09-06,708.73,716.25,720.15,707.21,655.08M,-1.70%
2002-09-05,720.98,730.97,731.26,720.74,578.39M,-0.29%
2002-09-04,723.05,726.58,728.87,717.09,593.33M,-2.37%
2002-09-03,740.59,752.86,755.44,740.41,780.36M,-1.51%
2002-09-02,751.98,739.84,751.98,738.09,673.33M,2.12%
2002-08-30,736.4,726.25,736.4,721.02,805.52M,1.58%
2002-08-29,724.94,720.56,724.94,717.04,1.11B,0.12%
2002-08-28,724.05,718.35,732.11,718.35,652.83M,-0.02%
2002-08-27,724.17,737.09,737.51,723.49,699.63M,-1.45%
2002-08-26,734.79,731.82,737.3,730.37,685.23M,-0.77%
2002-08-23,740.51,748.1,753.5,738.81,824.17M,-0.70%
2002-08-22,745.75,749.3,752.43,743.34,1.32B,0.08%
2002-08-21,745.12,734.42,746.51,731.45,1.51B,1.14%
2002-08-20,736.7,732.62,740.25,730.69,1.70B,2.66%
